Date,Open,High,Low,Close,Adj Close,Volume
2015-03-09,101.150002,101.800003,100.830002,101.750000,101.750000,0
2015-03-10,101.110001,101.800003,100.120003,101.800003,101.800003,0
2015-03-11,100.470001,101.750000,100.190002,101.830002,101.830002,0
2015-03-12,100.690002,101.650002,100.250000,101.800003,101.800003,0
2015-03-13,100.480003,100.510002,100.129997,101.699997,101.699997,0
2015-03-16,100.830002,101.709999,100.139999,101.699997,101.699997,0
2015-03-17,99.852997,101.809998,99.852997,101.699997,101.699997,0
2015-03-18,100.309998,101.750000,100.300003,101.800003,101.800003,0
2015-03-19,97.652000,100.669998,97.652000,101.650002,101.650002,0
2015-03-20,100.870003,101.800003,100.470001,101.750000,101.750000,0
2015-03-23,99.833000,101.800003,99.833000,101.800003,101.800003,0
2015-03-24,100.040001,100.500000,100.040001,101.699997,101.699997,0
2015-03-25,101.900002,101.900002,101.900002,101.800003,101.800003,0
2015-03-26,100.580002,101.900002,100.459999,101.900002,101.900002,0
2015-03-27,101.430000,101.430000,100.339996,101.900002,101.900002,0
2015-03-30,100.370003,100.370003,100.250000,100.339996,100.339996,0
2015-03-31,100.440002,101.900002,100.430000,101.800003,101.800003,0
2015-04-01,100.440002,101.800003,100.440002,100.470001,100.470001,0
2015-04-02,100.339996,101.800003,100.279999,101.750000,101.750000,0
2015-04-03,99.889000,99.889000,99.889000,99.853996,99.853996,0
2015-04-06,98.803001,101.849998,98.775002,101.800003,101.800003,0
2015-04-07,99.246002,101.849998,99.246002,101.800003,101.800003,0
2015-04-08,100.760002,101.849998,100.470001,101.800003,101.800003,0
2015-04-09,101.250000,101.250000,100.379997,101.800003,101.800003,0
2015-04-10,101.339996,101.849998,100.260002,100.379997,100.379997,0
2015-04-13,100.000000,101.849998,100.000000,101.800003,101.800003,0
2015-04-14,99.836998,101.500000,99.836998,101.800003,101.800003,0
2015-04-15,100.050003,101.800003,100.050003,101.650002,101.650002,0
2015-04-16,99.225998,100.059998,99.225998,101.800003,101.800003,0
2015-04-17,100.110001,101.750000,100.110001,99.611000,99.611000,0
2015-04-20,99.990997,101.800003,99.990997,100.190002,100.190002,0
2015-04-21,99.878998,101.550003,99.878998,101.800003,101.800003,0
2015-04-22,99.528999,101.550003,99.528999,101.550003,101.550003,0
2015-04-23,100.089996,101.599998,100.089996,101.500000,101.500000,0
2015-04-24,99.445000,100.010002,99.445000,101.599998,101.599998,0
2015-04-27,100.330002,101.800003,100.330002,99.600998,99.600998,0
2015-04-28,99.978996,101.800003,99.978996,101.800003,101.800003,0
2015-04-29,100.050003,101.800003,100.050003,101.699997,101.699997,0
2015-04-30,99.203003,101.800003,99.203003,101.750000,101.750000,0
2015-05-01,100.099998,101.750000,100.010002,101.750000,101.750000,0
2015-05-04,100.300003,101.750000,100.239998,101.800003,101.800003,0
2015-05-05,100.190002,101.800003,100.190002,10.000000,10.000000,0
2015-05-06,99.809998,101.699997,99.809998,101.699997,101.699997,0
2015-05-07,99.356003,101.750000,99.356003,101.699997,101.699997,0
2015-05-08,101.190002,101.800003,100.220001,101.750000,101.750000,0
2015-05-11,100.389999,101.800003,100.250000,101.750000,101.750000,0
2015-05-12,100.400002,101.750000,100.400002,101.800003,101.800003,0
2015-05-13,100.680000,101.750000,100.349998,101.699997,101.699997,0
2015-05-14,99.278999,100.510002,99.278999,101.699997,101.699997,0
2015-05-15,100.639999,101.800003,100.419998,100.510002,100.510002,0
2015-05-18,99.752998,101.800003,99.681999,101.699997,101.699997,0
2015-05-19,101.360001,101.360001,100.449997,101.750000,101.750000,0
2015-05-20,101.040001,101.040001,100.290001,101.800003,101.800003,0
2015-05-21,100.290001,101.800003,100.290001,101.800003,101.800003,0
2015-05-22,100.949997,101.849998,100.529999,101.800003,101.800003,0
2015-05-25,102.279999,102.279999,100.489998,101.900002,101.900002,0
2015-05-26,100.559998,100.559998,100.430000,100.489998,100.489998,0
2015-05-27,100.730003,100.730003,100.389999,101.800003,101.800003,0
2015-05-28,100.309998,101.900002,100.309998,101.900002,101.900002,0
2015-05-29,100.209999,100.449997,100.209999,101.849998,101.849998,0
2015-06-01,100.500000,101.849998,100.419998,101.910004,101.910004,0
2015-06-02,100.400002,101.849998,100.279999,101.800003,101.800003,0
2015-06-03,99.278000,101.800003,99.278000,101.849998,101.849998,0
2015-06-04,99.151001,101.800003,99.151001,101.750000,101.750000,0
2015-06-05,101.680000,101.849998,100.410004,101.800003,101.800003,0
2015-06-08,101.519997,101.800003,100.400002,101.849998,101.849998,0
2015-06-09,99.153999,101.750000,99.153999,101.800003,101.800003,0
2015-06-10,100.209999,101.809998,100.209999,101.800003,101.800003,0
2015-06-11,100.260002,101.699997,100.260002,101.849998,101.849998,0
2015-06-12,100.570000,101.750000,100.269997,101.750000,101.750000,0
2015-06-15,99.934998,101.699997,99.934998,101.699997,101.699997,0
2015-06-16,99.849998,101.699997,99.849998,101.750000,101.750000,0
2015-06-17,100.410004,100.410004,100.250000,101.750000,101.750000,0
2015-06-18,99.355003,101.699997,99.355003,101.750000,101.750000,0
2015-06-19,100.540001,101.720001,100.360001,101.699997,101.699997,0
2015-06-22,99.821999,101.699997,99.821999,99.928001,99.928001,0
2015-06-23,100.320000,101.699997,100.320000,101.750000,101.750000,0
2015-06-24,100.300003,101.699997,100.300003,101.750000,101.750000,0
2015-06-25,100.269997,101.750000,100.269997,101.699997,101.699997,0
2015-06-26,100.250000,101.750000,100.250000,101.699997,101.699997,0
2015-06-29,102.290001,102.290001,100.379997,101.750000,101.750000,0
2015-06-30,99.528999,101.750000,99.528999,101.750000,101.750000,0
2015-07-01,100.779999,100.779999,100.379997,101.750000,101.750000,0
2015-07-02,101.029999,101.750000,100.290001,101.699997,101.699997,0
2015-07-03,100.360001,101.750000,100.360001,100.150002,100.150002,0
2015-07-06,101.139999,101.139999,100.290001,101.750000,101.750000,0
2015-07-07,100.180000,100.400002,100.180000,101.750000,101.750000,0
2015-07-08,100.059998,100.230003,100.059998,101.750000,101.750000,0
2015-07-09,100.209999,101.750000,100.209999,101.709999,101.709999,0
2015-07-10,100.089996,101.599998,100.089996,101.699997,101.699997,0
2015-07-13,100.809998,101.599998,100.129997,101.650002,101.650002,0
2015-07-14,100.980003,101.750000,100.199997,101.599998,101.599998,0
2015-07-15,100.459999,101.800003,100.239998,101.750000,101.750000,0
2015-07-16,100.970001,101.699997,100.290001,101.800003,101.800003,0
2015-07-17,101.699997,101.699997,100.360001,101.750000,101.750000,0
2015-07-20,100.860001,100.860001,100.379997,100.860001,100.860001,0
2015-07-21,100.419998,101.849998,100.419998,101.800003,101.800003,0
2015-07-22,99.718002,100.419998,99.718002,101.800003,101.800003,0
2015-07-23,100.410004,101.800003,100.349998,101.800003,101.800003,0
2015-07-24,100.389999,100.400002,100.389999,101.849998,101.849998,0
2015-07-27,100.180000,100.309998,100.180000,101.750000,101.750000,0
2015-07-28,100.169998,101.750000,100.169998,101.750000,101.750000,0
2015-07-29,100.029999,101.750000,100.029999,101.699997,101.699997,0
2015-07-30,100.300003,101.699997,100.300003,101.750000,101.750000,0
2015-07-31,100.480003,101.750000,100.370003,101.750000,101.750000,0
2015-08-03,100.349998,100.419998,100.349998,101.699997,101.699997,0
2015-08-04,100.449997,101.750000,100.300003,101.699997,101.699997,0
2015-08-05,101.209999,101.209999,100.279999,101.650002,101.650002,0
2015-08-06,99.981003,101.800003,99.981003,101.800003,101.800003,0
2015-08-07,100.139999,101.800003,100.139999,101.800003,101.800003,0
2015-08-10,100.110001,100.309998,100.000000,101.800003,101.800003,0
2015-08-11,99.546997,101.800003,99.546997,101.750000,101.750000,0
2015-08-12,100.309998,101.750000,100.309998,101.800003,101.800003,0
2015-08-13,100.250000,101.800003,100.250000,101.800003,101.800003,0
2015-08-14,99.987000,101.750000,99.987000,101.750000,101.750000,0
2015-08-17,101.180000,101.180000,100.489998,101.699997,101.699997,0
2015-08-18,100.570000,100.570000,100.459999,100.489998,100.489998,0
2015-08-19,100.760002,100.760002,100.430000,100.459999,100.459999,0
2015-08-20,100.519997,100.519997,100.519997,99.708000,99.708000,0
2015-08-21,99.932999,100.639999,99.932999,100.519997,100.519997,0
2015-08-24,99.846001,101.809998,99.431999,100.639999,100.639999,0
2015-08-25,101.099998,102.510002,101.099998,101.809998,101.809998,0
2015-08-26,102.070000,102.610001,102.070000,102.510002,102.510002,0
2015-08-27,103.360001,103.360001,102.449997,102.610001,102.610001,0
2015-08-28,102.820000,102.820000,102.489998,102.449997,102.449997,0
2015-08-31,103.099998,103.099998,102.720001,102.489998,102.489998,0
2015-09-01,102.570000,102.769997,102.570000,102.720001,102.720001,0
2015-09-02,102.820000,102.820000,102.820000,102.769997,102.769997,0
2015-09-03,103.180000,103.180000,102.769997,102.820000,102.820000,0
2015-09-04,102.779999,102.779999,102.779999,103.639999,103.639999,0
2015-09-07,102.660004,104.000000,102.660004,102.779999,102.779999,0
2015-09-08,102.730003,104.150002,102.730003,104.099998,104.099998,0
2015-09-09,102.370003,104.300003,102.370003,101.150002,101.150002,0
2015-09-10,102.239998,104.349998,102.239998,104.300003,104.300003,0
2015-09-11,102.019997,103.000000,102.019997,104.400002,104.400002,0
2015-09-14,102.279999,104.349998,102.070000,104.349998,104.349998,0
2015-09-15,102.849998,104.300003,102.849998,104.400002,104.400002,0
2015-09-16,103.169998,103.169998,102.970001,104.349998,104.349998,0
2015-09-17,102.250000,102.919998,102.250000,104.300003,104.300003,0
2015-09-18,102.010002,104.349998,102.010002,104.300003,104.300003,0
2015-09-21,104.129997,104.349998,102.930000,104.300003,104.300003,0
2015-09-22,104.300003,104.349998,102.839996,104.300003,104.300003,0
2015-09-23,102.949997,104.400002,102.949997,104.300003,104.300003,0
2015-09-24,102.709999,103.040001,102.709999,104.400002,104.400002,0
2015-09-25,103.570000,104.300003,103.080002,104.400002,104.400002,0
2015-09-28,102.790001,104.400002,102.790001,104.300003,104.300003,0
2015-09-29,102.190002,104.349998,102.190002,104.300003,104.300003,0
2015-09-30,102.980003,104.400002,102.980003,104.250000,104.250000,0
2015-10-01,103.449997,103.449997,102.989998,104.349998,104.349998,0
2015-10-02,102.620003,104.400002,102.620003,104.400002,104.400002,0
2015-10-05,102.480003,104.500000,102.480003,104.349998,104.349998,0
2015-10-06,103.510002,104.400002,103.000000,104.349998,104.349998,0
2015-10-07,102.959999,104.400002,102.959999,102.540001,102.540001,0
2015-10-08,103.120003,103.120003,103.019997,104.400002,104.400002,0
2015-10-09,103.099998,104.349998,102.959999,104.300003,104.300003,0
2015-10-12,103.000000,103.000000,103.000000,102.919998,102.919998,0
2015-10-13,103.129997,104.400002,103.010002,103.000000,103.000000,0
2015-10-14,102.940002,102.940002,102.940002,104.400002,104.400002,0
2015-10-15,102.360001,104.400002,102.360001,104.349998,104.349998,0
2015-10-16,103.599998,104.300003,102.830002,104.349998,104.349998,0
2015-10-19,102.720001,104.300003,102.720001,104.300003,104.300003,0
2015-10-20,102.930000,104.400002,102.930000,104.349998,104.349998,0
2015-10-21,103.239998,104.300003,103.050003,104.300003,104.300003,0
2015-10-22,102.930000,104.349998,102.930000,104.300003,104.300003,0
2015-10-23,103.139999,104.360001,103.139999,104.349998,104.349998,0
2015-10-26,103.610001,103.610001,103.040001,104.360001,104.360001,0
2015-10-27,102.709999,104.449997,102.709999,104.400002,104.400002,0
2015-10-28,104.019997,104.410004,103.900002,104.400002,104.400002,0
2015-10-29,105.290001,105.320000,104.040001,104.849998,104.849998,0
2015-10-30,104.000000,105.349998,104.000000,105.099998,105.099998,0
2015-11-02,103.940002,103.970001,103.940002,105.199997,105.199997,0
2015-11-03,104.000000,104.000000,103.940002,105.349998,105.349998,0
2015-11-04,104.120003,105.349998,103.879997,105.400002,105.400002,0
2015-11-05,104.580002,105.410004,104.059998,105.400002,105.400002,0
2015-11-06,104.000000,104.000000,104.000000,105.400002,105.400002,0
2015-11-09,105.199997,105.400002,103.940002,105.430000,105.430000,0
2015-11-10,104.190002,104.190002,103.980003,104.260002,104.260002,0
2015-11-11,103.910004,103.930000,103.910004,105.410004,105.410004,0
2015-11-12,103.500000,103.879997,103.500000,103.639999,103.639999,0
2015-11-13,103.070000,103.930000,103.070000,103.010002,103.010002,0
2015-11-16,104.559998,104.559998,103.980003,105.349998,105.349998,0
2015-11-17,104.419998,104.419998,103.930000,105.349998,105.349998,0
2015-11-18,104.169998,105.400002,103.879997,105.449997,105.449997,0
2015-11-19,103.750000,103.980003,103.750000,105.400002,105.400002,0
2015-11-20,103.940002,104.010002,103.940002,103.980003,103.980003,0
2015-11-23,104.410004,104.410004,103.940002,104.300003,104.300003,0
2015-11-24,103.889999,103.940002,103.889999,103.849998,103.849998,0
2015-11-25,103.900002,103.900002,103.849998,103.940002,103.940002,0
2015-11-26,103.620003,103.930000,103.620003,103.610001,103.610001,0
2015-11-27,104.029999,105.400002,103.949997,103.980003,103.980003,0
2015-11-30,103.970001,105.449997,103.910004,103.839996,103.839996,0
2015-12-01,104.050003,105.400002,103.959999,105.449997,105.449997,0
2015-12-02,103.699997,105.400002,103.699997,103.680000,103.680000,0
2015-12-03,103.879997,104.010002,103.879997,103.849998,103.849998,0
2015-12-04,100.370003,105.349998,100.370003,105.400002,105.400002,0
2015-12-07,104.070000,105.500000,103.139999,103.949997,103.949997,0
2015-12-08,102.879997,103.599998,102.220001,102.860001,102.860001,0
2015-12-09,102.000000,102.440002,102.000000,103.599998,103.599998,0
2015-12-10,101.559998,103.849998,101.559998,101.510002,101.510002,0
2015-12-11,102.349998,104.150002,102.349998,103.800003,103.800003,0
2015-12-14,102.669998,103.209999,102.669998,102.559998,102.559998,0
2015-12-15,103.059998,104.699997,103.059998,103.010002,103.010002,0
2015-12-16,103.989998,103.989998,103.470001,104.080002,104.080002,0
2015-12-17,103.910004,104.599998,103.230003,104.750000,104.750000,0
2015-12-18,103.309998,104.699997,103.190002,103.379997,103.379997,0
2015-12-21,102.879997,103.360001,102.879997,104.599998,104.599998,0
2015-12-22,102.970001,104.800003,102.970001,102.919998,102.919998,0
2015-12-23,103.300003,104.699997,103.300003,103.250000,103.250000,0
2015-12-24,103.440002,103.440002,103.370003,104.750000,104.750000,0
2015-12-25,103.180000,103.180000,103.180000,103.180000,103.180000,0
2015-12-28,103.110001,103.470001,103.110001,103.059998,103.059998,0
2015-12-29,103.519997,104.750000,103.360001,104.800003,104.800003,0
2015-12-30,103.739998,103.739998,103.339996,103.800003,103.800003,0
2015-12-31,103.260002,104.800003,103.250000,103.360001,103.360001,0
2016-01-01,103.580002,103.580002,103.580002,104.800003,104.800003,0
2016-01-04,103.699997,103.699997,103.389999,103.559998,103.559998,0
2016-01-05,104.209999,104.699997,103.360001,104.260002,104.260002,0
2016-01-06,103.540001,103.540001,103.309998,104.750000,104.750000,0
2016-01-07,103.110001,104.800003,103.110001,104.750000,104.750000,0
2016-01-08,102.949997,103.449997,102.949997,104.699997,104.699997,0
2016-01-11,102.849998,103.459999,102.849998,102.930000,102.930000,0
2016-01-12,103.940002,103.940002,103.419998,103.820000,103.820000,0
2016-01-13,103.589996,103.589996,103.480003,103.419998,103.419998,0
2016-01-14,102.750000,103.519997,102.750000,102.919998,102.919998,0
2016-01-15,104.059998,104.059998,103.410004,103.519997,103.519997,0
2016-01-18,103.330002,103.470001,103.330002,103.349998,103.349998,0
2016-01-19,103.529999,104.550003,103.360001,103.480003,103.480003,0
2016-01-20,102.870003,104.699997,102.870003,103.019997,103.019997,0
2016-01-21,103.760002,104.800003,103.510002,103.620003,103.620003,0
2016-01-22,104.019997,104.699997,103.470001,103.800003,103.800003,0
2016-01-25,103.760002,104.699997,103.440002,103.739998,103.739998,0
2016-01-26,103.150002,104.750000,103.150002,103.150002,103.150002,0
2016-01-27,103.139999,104.800003,103.139999,104.709999,104.709999,0
2016-01-28,103.220001,103.500000,103.220001,104.750000,104.750000,0
2016-01-29,103.300003,104.750000,103.300003,103.220001,103.220001,0
2016-02-01,104.160004,104.750000,103.430000,104.220001,104.220001,0
2016-02-02,103.169998,104.800003,103.169998,104.800003,104.800003,0
2016-02-03,103.330002,103.410004,103.330002,104.800003,104.800003,0
2016-02-04,101.559998,102.739998,101.559998,101.849998,101.849998,0
2016-02-05,102.489998,104.849998,102.489998,104.199997,104.199997,0
2016-02-08,103.959999,103.959999,102.839996,104.910004,104.910004,0
2016-02-09,102.059998,104.599998,102.059998,104.300003,104.300003,0
2016-02-10,102.470001,104.650002,102.470001,102.500000,102.500000,0
2016-02-11,102.669998,103.250000,102.669998,104.599998,104.599998,0
2016-02-12,103.510002,104.349998,103.059998,103.459999,103.459999,0
2016-02-15,103.449997,103.449997,103.209999,103.269997,103.269997,0
2016-02-16,104.599998,104.599998,103.239998,103.209999,103.209999,0
2016-02-17,103.510002,103.510002,103.250000,104.650002,104.650002,0
2016-02-18,103.349998,103.370003,103.349998,104.650002,104.650002,0
2016-02-19,103.160004,103.209999,103.110001,104.650002,104.650002,0
2016-02-22,103.290001,104.750000,103.199997,103.059998,103.059998,0
2016-02-23,103.349998,103.349998,103.260002,104.699997,104.699997,0
2016-02-24,103.080002,103.080002,103.050003,104.699997,104.699997,0
2016-02-25,102.589996,103.129997,102.589996,102.559998,102.559998,0
2016-02-26,102.930000,103.120003,102.930000,103.230003,103.230003,0
2016-02-29,104.080002,104.080002,103.139999,104.019997,104.019997,0
2016-03-01,103.290001,104.650002,103.260002,104.599998,104.599998,0
2016-03-02,103.279999,103.389999,103.250000,103.330002,103.330002,0
2016-03-03,103.099998,104.599998,103.099998,104.699997,104.699997,0
2016-03-04,102.610001,103.309998,102.610001,102.589996,102.589996,0
2016-03-07,103.169998,103.190002,103.169998,104.610001,104.610001,0
2016-03-08,102.610001,103.309998,102.610001,103.190002,103.190002,0
2016-03-09,103.449997,103.449997,103.290001,103.330002,103.330002,0
2016-03-10,103.169998,103.199997,103.169998,103.290001,103.290001,0
2016-03-11,101.260002,103.150002,101.260002,103.199997,103.199997,0
2016-03-14,102.779999,104.599998,102.779999,102.839996,102.839996,0
2016-03-15,104.599998,104.599998,103.139999,103.220001,103.220001,0
2016-03-16,104.599998,104.650002,103.180000,104.599998,104.599998,0
2016-03-17,102.059998,104.650002,102.059998,102.099998,102.099998,0
2016-03-18,103.330002,104.629997,103.139999,103.349998,103.349998,0
2016-03-21,103.220001,104.650002,103.220001,103.290001,103.290001,0
2016-03-22,103.599998,104.599998,103.239998,104.610001,104.610001,0
2016-03-23,103.349998,103.589996,103.349998,104.750000,104.750000,0
2016-03-24,103.389999,103.389999,103.209999,104.699997,104.699997,0
2016-03-25,103.180000,103.180000,103.160004,104.599998,104.599998,0
2016-03-28,103.269997,104.699997,103.190002,104.650002,104.650002,0
2016-03-29,102.879997,104.599998,102.879997,104.699997,104.699997,0
2016-03-30,102.510002,104.599998,102.510002,104.550003,104.550003,0
2016-03-31,103.300003,104.699997,103.300003,103.199997,103.199997,0
2016-04-01,103.309998,104.699997,103.309998,104.750000,104.750000,0
2016-04-04,103.419998,104.599998,103.250000,104.699997,104.699997,0
2016-04-05,103.019997,104.599998,103.019997,104.650002,104.650002,0
2016-04-06,103.070000,104.650002,103.070000,104.550003,104.550003,0
2016-04-07,103.089996,104.650002,103.089996,102.820000,102.820000,0
2016-04-08,103.290001,104.599998,103.290001,103.260002,103.260002,0
2016-04-11,102.930000,104.699997,102.910004,104.650002,104.650002,0
2016-04-12,103.360001,104.599998,103.360001,104.650002,104.650002,0
2016-04-13,103.559998,104.629997,103.209999,104.650002,104.650002,0
2016-04-14,104.599998,104.599998,103.169998,104.599998,104.599998,0
2016-04-15,103.290001,104.650002,103.199997,104.629997,104.629997,0
2016-04-18,103.110001,104.699997,103.070000,104.610001,104.610001,0
2016-04-19,103.269997,104.699997,103.269997,104.750000,104.750000,0
2016-04-20,103.110001,104.580002,103.110001,104.699997,104.699997,0
2016-04-21,103.910004,104.599998,103.330002,104.550003,104.550003,0
2016-04-22,103.250000,104.699997,103.250000,103.489998,103.489998,0
2016-04-25,103.650002,103.650002,103.320000,104.699997,104.699997,0
2016-04-26,103.239998,103.360001,103.239998,104.699997,104.699997,0
2016-04-27,103.239998,104.599998,103.239998,104.650002,104.650002,0
2016-04-28,103.419998,104.750000,103.419998,103.220001,103.220001,0
2016-04-29,103.300003,104.699997,103.300003,104.650002,104.650002,0
2016-05-02,102.779999,103.419998,102.779999,102.919998,102.919998,0
2016-05-03,102.989998,103.410004,102.989998,103.419998,103.419998,0
2016-05-04,103.209999,104.599998,103.209999,104.129997,104.129997,0
2016-05-05,103.260002,104.650002,103.230003,104.650002,104.650002,0
2016-05-06,103.480003,104.650002,103.480003,104.599998,104.599998,0
2016-05-09,103.629997,104.650002,103.309998,104.650002,104.650002,0
2016-05-10,103.349998,104.650002,103.209999,104.599998,104.599998,0
2016-05-11,103.160004,104.650002,103.160004,104.650002,104.650002,0
2016-05-12,102.949997,104.500000,102.949997,104.650002,104.650002,0
2016-05-13,103.459999,104.599998,103.209999,104.500000,104.500000,0
2016-05-16,103.510002,103.510002,103.290001,104.599998,104.599998,0
2016-05-17,103.290001,103.290001,103.290001,103.360001,103.360001,0
2016-05-18,103.370003,104.650002,103.370003,104.650002,104.650002,0
2016-05-19,103.769997,104.699997,103.290001,104.699997,104.699997,0
2016-05-20,103.309998,104.650002,103.309998,104.599998,104.599998,0
2016-05-23,103.349998,104.599998,103.339996,104.599998,104.599998,0
2016-05-24,103.279999,104.660004,103.279999,104.610001,104.610001,0
2016-05-25,103.779999,104.650002,103.360001,104.650002,104.650002,0
2016-05-26,103.209999,104.650002,103.209999,104.650002,104.650002,0
2016-05-27,103.220001,104.599998,103.220001,104.599998,104.599998,0
2016-05-30,104.010002,104.010002,103.389999,104.500000,104.500000,0
2016-05-31,103.309998,104.750000,103.309998,103.389999,103.389999,0
2016-06-01,103.540001,104.699997,103.370003,104.699997,104.699997,0
2016-06-02,103.029999,104.699997,103.029999,104.599998,104.599998,0
2016-06-03,103.690002,104.599998,103.169998,104.500000,104.500000,0
2016-06-06,101.290001,104.400002,101.290001,104.650002,104.650002,0
2016-06-07,102.949997,104.500000,102.949997,104.500000,104.500000,0
2016-06-08,103.250000,104.550003,103.040001,104.550003,104.550003,0
2016-06-09,102.790001,104.250000,102.790001,104.400002,104.400002,0
2016-06-10,103.169998,104.000000,102.629997,104.199997,104.199997,0
2016-06-13,103.139999,104.349998,103.059998,104.000000,104.000000,0
2016-06-14,102.980003,104.599998,102.980003,104.400002,104.400002,0
2016-06-15,103.309998,104.599998,103.110001,104.599998,104.599998,0
2016-06-16,102.760002,104.449997,102.760002,102.790001,102.790001,0
2016-06-17,102.800003,104.699997,102.800003,104.449997,104.449997,0
2016-06-20,103.339996,104.699997,103.339996,102.489998,102.489998,0
2016-06-21,103.370003,104.699997,103.349998,104.599998,104.599998,0
2016-06-22,104.000000,104.610001,103.269997,103.940002,103.940002,0
2016-06-23,103.000000,104.709999,103.000000,102.790001,102.790001,0
2016-06-24,104.000000,104.699997,103.150002,104.699997,104.699997,0
2016-06-27,103.480003,103.480003,103.389999,102.699997,102.699997,0
2016-06-28,103.320000,104.599998,103.209999,104.599998,104.599998,0
2016-06-29,103.389999,104.650002,103.239998,104.550003,104.550003,0
2016-06-30,102.959999,104.599998,102.959999,104.550003,104.550003,0
2016-07-01,103.660004,103.959999,103.110001,104.650002,104.650002,0
2016-07-04,103.209999,103.290001,103.209999,103.139999,103.139999,0
2016-07-05,103.150002,104.650002,103.150002,103.059998,103.059998,0
2016-07-06,104.150002,104.599998,103.239998,104.089996,104.089996,0
2016-07-07,103.050003,104.599998,103.050003,104.550003,104.550003,0
2016-07-08,103.389999,104.650002,103.239998,103.459999,103.459999,0
2016-07-11,103.470001,104.809998,103.389999,103.410004,103.410004,0
2016-07-12,103.309998,104.750000,103.309998,104.750000,104.750000,0
2016-07-13,103.699997,104.750000,103.419998,103.660004,103.660004,0
2016-07-14,103.269997,104.800003,103.269997,103.300003,103.300003,0
2016-07-15,103.309998,103.410004,103.309998,103.250000,103.250000,0
2016-07-18,104.120003,104.120003,103.339996,104.360001,104.360001,0
2016-07-19,103.209999,103.419998,103.209999,103.120003,103.120003,0
2016-07-20,103.820000,104.709999,103.389999,103.760002,103.760002,0
2016-07-21,103.320000,104.750000,103.320000,103.349998,103.349998,0
2016-07-22,103.239998,104.699997,103.239998,103.290001,103.290001,0
2016-07-25,103.800003,104.730003,103.400002,104.699997,104.699997,0
2016-07-26,103.379997,103.389999,103.379997,103.320000,103.320000,0
2016-07-27,103.489998,104.779999,103.370003,103.500000,103.500000,0
2016-07-28,102.660004,104.750000,102.660004,104.699997,104.699997,0
2016-07-29,103.440002,104.800003,103.370003,103.470001,103.470001,0
2016-08-01,102.849998,104.750000,102.849998,102.800003,102.800003,0
2016-08-02,103.360001,104.699997,103.360001,104.699997,104.699997,0
2016-08-03,103.199997,104.599998,103.199997,103.139999,103.139999,0
2016-08-04,103.699997,104.349998,102.949997,103.680000,103.680000,0
2016-08-05,102.919998,104.519997,102.919998,104.349998,104.349998,0
2016-08-08,103.699997,104.510002,103.169998,104.500000,104.500000,0
2016-08-09,103.139999,104.550003,103.070000,104.510002,104.510002,0
2016-08-10,102.709999,104.550003,102.709999,104.550003,104.550003,0
2016-08-11,103.000000,104.500000,103.000000,104.500000,104.500000,0
2016-08-12,103.139999,104.599998,103.139999,104.500000,104.500000,0
2016-08-15,103.099998,104.610001,103.099998,103.099998,103.099998,0
2016-08-16,103.110001,104.599998,103.080002,104.550003,104.550003,0
2016-08-17,103.250000,104.650002,103.199997,104.550003,104.550003,0
2016-08-18,103.360001,104.650002,103.360001,104.599998,104.599998,0
2016-08-19,103.199997,104.650002,103.199997,103.120003,103.120003,0
2016-08-22,103.459999,104.750000,103.330002,104.629997,104.629997,0
2016-08-23,103.160004,104.750000,103.160004,104.750000,104.750000,0
2016-08-24,103.650002,104.750000,103.360001,103.620003,103.620003,0
2016-08-25,103.519997,104.750000,103.379997,103.480003,103.480003,0
2016-08-26,103.370003,104.750000,103.360001,104.750000,104.750000,0
2016-08-29,104.230003,104.230003,103.360001,104.279999,104.279999,0
2016-08-30,103.260002,103.379997,103.260002,103.250000,103.250000,0
2016-08-31,103.360001,103.360001,103.360001,103.540001,103.540001,0
2016-09-01,103.190002,103.220001,103.190002,103.199997,103.199997,0
2016-09-02,102.769997,102.989998,102.769997,102.760002,102.760002,0
2016-09-05,103.250000,104.750000,102.959999,103.290001,103.290001,0
2016-09-06,103.050003,103.139999,103.050003,103.059998,103.059998,0
2016-09-07,102.389999,104.500000,4.000000,102.349998,102.349998,0
2016-09-08,103.040001,104.209999,102.940002,103.050003,103.050003,0
2016-09-09,103.129997,104.209999,102.870003,104.199997,104.199997,0
2016-09-12,102.839996,104.209999,102.839996,103.129997,103.129997,0
2016-09-13,102.730003,104.209999,102.730003,102.739998,102.739998,0
2016-09-14,103.019997,104.209999,102.860001,103.019997,103.019997,0
2016-09-15,102.680000,104.500000,102.680000,102.669998,102.669998,0
2016-09-16,102.970001,104.500000,102.970001,103.000000,103.000000,0
2016-09-19,103.750000,104.550003,103.120003,103.750000,103.750000,0
2016-09-20,103.000000,104.400002,103.000000,102.989998,102.989998,0
2016-09-21,103.400002,103.400002,103.309998,103.400002,103.400002,0
2016-09-22,104.699997,104.699997,103.370003,102.889999,102.889999,0
2016-09-23,103.599998,104.699997,103.349998,103.599998,103.599998,0
2016-09-26,103.160004,104.699997,103.160004,103.290001,103.290001,0
2016-09-27,103.309998,104.599998,103.309998,103.290001,103.290001,0
2016-09-28,103.620003,104.610001,103.250000,103.599998,103.599998,0
2016-09-29,103.169998,104.650002,103.080002,103.209999,103.209999,0
2016-09-30,103.230003,104.500000,103.120003,103.239998,103.239998,0
2016-10-03,102.529999,104.449997,102.529999,102.449997,102.449997,0
